,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,17,0,4,0.75,0.75,1.0,0.0,0,1.0
1,17,1,3,0.75,0.25,1.0,0.0,1,0.0
2,17,2,2,0.25,0.75,0.0,1.0,0,0.0
3,17,3,4,0.75,0.75,1.0,0.0,0,1.0
4,17,4,1,0.25,0.25,0.0,1.0,0,0.0
5,17,5,4,0.75,0.75,1.0,1.0,0,1.0
6,17,6,3,0.75,0.25,0.0,0.0,1,0.0
7,17,7,2,0.25,0.75,1.0,0.0,0,1.0
8,17,8,2,0.25,0.75,1.0,1.0,0,1.0
9,17,9,1,0.25,0.25,0.0,0.0,0,0.0
10,17,10,2,0.25,0.75,1.0,1.0,0,1.0
11,17,11,4,0.75,0.75,1.0,1.0,0,1.0
12,17,12,4,0.75,0.75,1.0,0.0,0,1.0
13,17,13,2,0.25,0.75,1.0,1.0,0,1.0
14,17,14,1,0.25,0.25,0.0,1.0,0,0.0
15,17,15,4,0.75,0.75,1.0,1.0,0,1.0
16,17,16,3,0.75,0.25,1.0,1.0,1,1.0
17,17,17,2,0.25,0.75,0.0,0.0,0,0.0
18,17,18,3,0.75,0.25,1.0,1.0,1,1.0
19,17,19,4,0.75,0.75,0.0,1.0,0,0.0
20,17,20,4,0.75,0.75,1.0,1.0,0,1.0
21,17,21,4,0.75,0.75,1.0,1.0,0,1.0
22,17,22,4,0.75,0.75,0.0,0.0,0,0.0
23,17,23,1,0.25,0.25,0.0,0.0,0,0.0
24,17,24,1,0.25,0.25,1.0,0.0,0,1.0
25,17,25,1,0.25,0.25,0.0,1.0,0,0.0
26,17,26,4,0.75,0.75,1.0,1.0,0,1.0
27,17,27,4,0.75,0.75,1.0,1.0,0,1.0
28,17,28,3,0.75,0.25,0.0,1.0,1,1.0
29,17,29,3,0.75,0.25,1.0,0.0,1,0.0
30,17,30,3,0.75,0.25,1.0,1.0,1,1.0
31,17,31,1,0.25,0.25,0.0,0.0,0,0.0
32,17,32,3,0.75,0.25,1.0,0.0,1,0.0
33,17,33,1,0.25,0.25,0.0,0.0,0,0.0
34,17,34,2,0.25,0.75,0.0,1.0,0,0.0
35,17,35,3,0.75,0.25,1.0,0.0,1,0.0
36,17,36,1,0.25,0.25,0.0,0.0,0,0.0
37,17,37,1,0.25,0.25,1.0,1.0,0,1.0
38,17,38,4,0.75,0.75,0.0,1.0,0,0.0
39,17,39,4,0.75,0.75,1.0,0.0,0,1.0
40,17,40,2,0.25,0.75,0.0,1.0,0,0.0
41,17,41,4,0.75,0.75,0.0,1.0,0,0.0
42,17,42,4,0.75,0.75,1.0,0.0,0,1.0
43,17,43,3,0.75,0.25,1.0,0.0,1,0.0
44,17,44,2,0.25,0.75,0.0,1.0,0,0.0
