,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,46,0,2,0.25,0.75,0.0,0.0,0,0.0
1,46,1,4,0.75,0.75,1.0,1.0,0,1.0
2,46,2,1,0.25,0.25,0.0,0.0,1,0.0
3,46,3,2,0.25,0.75,0.0,0.0,1,0.0
4,46,4,4,0.75,0.75,1.0,1.0,0,1.0
5,46,5,2,0.25,0.75,0.0,1.0,0,0.0
6,46,6,1,0.25,0.25,0.0,0.0,1,0.0
7,46,7,1,0.25,0.25,0.0,0.0,0,0.0
8,46,8,3,0.75,0.25,1.0,0.0,1,0.0
9,46,9,4,0.75,0.75,1.0,1.0,0,1.0
10,46,10,2,0.25,0.75,0.0,1.0,0,0.0
11,46,11,4,0.75,0.75,1.0,1.0,0,1.0
12,46,12,3,0.75,0.25,0.0,1.0,0,0.0
13,46,13,3,0.75,0.25,0.0,0.0,1,0.0
14,46,14,4,0.75,0.75,1.0,1.0,0,1.0
15,46,15,1,0.25,0.25,1.0,0.0,1,0.0
16,46,16,4,0.75,0.75,0.0,1.0,0,0.0
17,46,17,1,0.25,0.25,0.0,0.0,0,0.0
18,46,18,3,0.75,0.25,1.0,0.0,0,1.0
19,46,19,2,0.25,0.75,1.0,1.0,1,1.0
20,46,20,1,0.25,0.25,1.0,0.0,0,1.0
21,46,21,3,0.75,0.25,1.0,0.0,1,0.0
22,46,22,3,0.75,0.25,1.0,0.0,0,1.0
23,46,23,2,0.25,0.75,0.0,0.0,0,0.0
24,46,24,2,0.25,0.75,0.0,1.0,1,1.0
25,46,25,4,0.75,0.75,1.0,0.0,0,1.0
26,46,26,2,0.25,0.75,0.0,0.0,1,0.0
27,46,27,1,0.25,0.25,0.0,0.0,0,0.0
28,46,28,1,0.25,0.25,0.0,0.0,1,0.0
29,46,29,4,0.75,0.75,0.0,0.0,1,0.0
30,46,30,4,0.75,0.75,1.0,1.0,1,1.0
31,46,31,1,0.25,0.25,0.0,0.0,0,0.0
32,46,32,4,0.75,0.75,1.0,1.0,0,1.0
33,46,33,1,0.25,0.25,0.0,0.0,0,0.0
34,46,34,4,0.75,0.75,1.0,1.0,1,1.0
35,46,35,2,0.25,0.75,0.0,1.0,1,1.0
36,46,36,1,0.25,0.25,0.0,0.0,0,0.0
37,46,37,1,0.25,0.25,0.0,1.0,0,0.0
38,46,38,3,0.75,0.25,0.0,0.0,0,0.0
39,46,39,3,0.75,0.25,0.0,1.0,1,1.0
40,46,40,3,0.75,0.25,1.0,0.0,0,1.0
41,46,41,3,0.75,0.25,1.0,0.0,1,0.0
42,46,42,1,0.25,0.25,0.0,0.0,0,0.0
43,46,43,3,0.75,0.25,1.0,1.0,0,1.0
44,46,44,3,0.75,0.25,1.0,0.0,0,1.0
45,46,45,4,0.75,0.75,1.0,1.0,0,1.0
46,46,46,2,0.25,0.75,0.0,1.0,0,0.0
47,46,47,1,0.25,0.25,0.0,1.0,0,0.0
48,46,48,4,0.75,0.75,1.0,1.0,1,1.0
49,46,49,2,0.25,0.75,0.0,1.0,0,0.0
50,46,50,4,0.75,0.75,1.0,1.0,1,1.0
51,46,51,2,0.25,0.75,1.0,1.0,0,1.0
52,46,52,3,0.75,0.25,1.0,1.0,1,1.0
53,46,53,4,0.75,0.75,1.0,1.0,0,1.0
54,46,54,1,0.25,0.25,1.0,1.0,0,1.0
55,46,55,1,0.25,0.25,0.0,1.0,0,0.0
56,46,56,3,0.75,0.25,1.0,0.0,1,0.0
57,46,57,2,0.25,0.75,1.0,1.0,0,1.0
58,46,58,4,0.75,0.75,0.0,0.0,0,0.0
59,46,59,3,0.75,0.25,1.0,0.0,1,0.0
60,46,60,3,0.75,0.25,1.0,1.0,0,1.0
61,46,61,2,0.25,0.75,0.0,1.0,0,0.0
62,46,62,3,0.75,0.25,1.0,0.0,1,0.0
63,46,63,4,0.75,0.75,1.0,1.0,0,1.0
64,46,64,2,0.25,0.75,0.0,1.0,1,1.0
65,46,65,1,0.25,0.25,0.0,0.0,0,0.0
66,46,66,3,0.75,0.25,1.0,0.0,1,0.0
67,46,67,2,0.25,0.75,1.0,1.0,1,1.0
68,46,68,4,0.75,0.75,1.0,0.0,0,1.0
69,46,69,4,0.75,0.75,1.0,1.0,1,1.0
70,46,70,3,0.75,0.25,1.0,1.0,1,1.0
71,46,71,1,0.25,0.25,0.0,0.0,0,0.0
72,46,72,1,0.25,0.25,0.0,0.0,0,0.0
73,46,73,2,0.25,0.75,1.0,1.0,1,1.0
74,46,74,3,0.75,0.25,0.0,1.0,0,0.0
75,46,75,4,0.75,0.75,1.0,1.0,0,1.0
76,46,76,1,0.25,0.25,0.0,0.0,0,0.0
77,46,77,1,0.25,0.25,0.0,1.0,1,1.0
78,46,78,2,0.25,0.75,0.0,0.0,0,0.0
79,46,79,2,0.25,0.75,1.0,0.0,0,1.0
80,46,80,3,0.75,0.25,1.0,0.0,1,0.0
81,46,81,1,0.25,0.25,0.0,0.0,1,0.0
82,46,82,1,0.25,0.25,0.0,1.0,0,0.0
83,46,83,3,0.75,0.25,1.0,0.0,0,1.0
84,46,84,2,0.25,0.75,0.0,1.0,1,1.0
85,46,85,4,0.75,0.75,1.0,0.0,1,0.0
86,46,86,2,0.25,0.75,0.0,1.0,1,1.0
87,46,87,1,0.25,0.25,0.0,0.0,1,0.0
88,46,88,2,0.25,0.75,1.0,1.0,0,1.0
89,46,89,4,0.75,0.75,0.0,1.0,1,1.0
