,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,34,0,3,0.75,0.25,1.0,0.0,0,1.0
1,34,1,4,0.75,0.75,1.0,1.0,1,1.0
2,34,2,3,0.75,0.25,1.0,0.0,0,1.0
3,34,3,2,0.25,0.75,0.0,1.0,0,0.0
4,34,4,3,0.75,0.25,0.0,1.0,1,1.0
5,34,5,1,0.25,0.25,1.0,0.0,1,0.0
6,34,6,1,0.25,0.25,0.0,0.0,1,0.0
7,34,7,3,0.75,0.25,1.0,0.0,0,1.0
8,34,8,2,0.25,0.75,0.0,1.0,0,0.0
9,34,9,1,0.25,0.25,0.0,0.0,0,0.0
10,34,10,4,0.75,0.75,0.0,0.0,0,0.0
11,34,11,4,0.75,0.75,1.0,0.0,1,0.0
12,34,12,1,0.25,0.25,1.0,0.0,0,1.0
13,34,13,2,0.25,0.75,0.0,0.0,1,0.0
14,34,14,3,0.75,0.25,1.0,0.0,1,0.0
15,34,15,2,0.25,0.75,0.0,0.0,1,0.0
16,34,16,1,0.25,0.25,0.0,0.0,1,0.0
17,34,17,1,0.25,0.25,0.0,0.0,0,0.0
18,34,18,4,0.75,0.75,0.0,1.0,0,0.0
19,34,19,2,0.25,0.75,0.0,1.0,1,1.0
20,34,20,4,0.75,0.75,1.0,1.0,1,1.0
21,34,21,2,0.25,0.75,0.0,1.0,0,0.0
22,34,22,4,0.75,0.75,1.0,1.0,0,1.0
23,34,23,1,0.25,0.25,1.0,0.0,1,0.0
24,34,24,1,0.25,0.25,0.0,1.0,0,0.0
25,34,25,2,0.25,0.75,0.0,0.0,1,0.0
26,34,26,3,0.75,0.25,1.0,0.0,0,1.0
27,34,27,3,0.75,0.25,0.0,0.0,0,0.0
28,34,28,2,0.25,0.75,0.0,1.0,1,1.0
29,34,29,3,0.75,0.25,1.0,0.0,1,0.0
30,34,30,2,0.25,0.75,0.0,1.0,0,0.0
31,34,31,2,0.25,0.75,0.0,0.0,0,0.0
32,34,32,1,0.25,0.25,1.0,0.0,1,0.0
33,34,33,2,0.25,0.75,0.0,1.0,0,0.0
34,34,34,2,0.25,0.75,0.0,1.0,1,1.0
35,34,35,1,0.25,0.25,0.0,1.0,1,1.0
36,34,36,2,0.25,0.75,0.0,1.0,0,0.0
37,34,37,3,0.75,0.25,0.0,1.0,0,0.0
38,34,38,1,0.25,0.25,0.0,0.0,0,0.0
39,34,39,4,0.75,0.75,1.0,1.0,1,1.0
40,34,40,3,0.75,0.25,1.0,0.0,0,1.0
41,34,41,3,0.75,0.25,1.0,1.0,0,1.0
42,34,42,1,0.25,0.25,1.0,0.0,1,0.0
43,34,43,4,0.75,0.75,1.0,0.0,0,1.0
44,34,44,1,0.25,0.25,0.0,0.0,1,0.0
45,34,45,1,0.25,0.25,0.0,0.0,1,0.0
46,34,46,4,0.75,0.75,1.0,1.0,0,1.0
47,34,47,4,0.75,0.75,0.0,1.0,0,0.0
48,34,48,4,0.75,0.75,0.0,0.0,0,0.0
49,34,49,3,0.75,0.25,1.0,0.0,1,0.0
50,34,50,2,0.25,0.75,0.0,1.0,0,0.0
51,34,51,4,0.75,0.75,1.0,1.0,1,1.0
52,34,52,2,0.25,0.75,0.0,1.0,0,0.0
53,34,53,2,0.25,0.75,1.0,1.0,0,1.0
54,34,54,1,0.25,0.25,1.0,0.0,1,0.0
55,34,55,2,0.25,0.75,0.0,1.0,0,0.0
56,34,56,2,0.25,0.75,1.0,1.0,0,1.0
57,34,57,2,0.25,0.75,0.0,1.0,0,0.0
58,34,58,4,0.75,0.75,1.0,1.0,1,1.0
59,34,59,3,0.75,0.25,1.0,0.0,0,1.0
60,34,60,4,0.75,0.75,0.0,0.0,1,0.0
61,34,61,3,0.75,0.25,1.0,0.0,0,1.0
62,34,62,1,0.25,0.25,0.0,0.0,0,0.0
63,34,63,3,0.75,0.25,0.0,0.0,1,0.0
64,34,64,1,0.25,0.25,1.0,1.0,0,1.0
65,34,65,3,0.75,0.25,1.0,0.0,1,0.0
66,34,66,1,0.25,0.25,0.0,0.0,1,0.0
67,34,67,3,0.75,0.25,1.0,1.0,1,1.0
68,34,68,3,0.75,0.25,1.0,1.0,1,1.0
69,34,69,1,0.25,0.25,0.0,0.0,1,0.0
70,34,70,3,0.75,0.25,1.0,0.0,1,0.0
71,34,71,3,0.75,0.25,0.0,0.0,0,0.0
72,34,72,2,0.25,0.75,1.0,1.0,0,1.0
73,34,73,4,0.75,0.75,1.0,1.0,1,1.0
74,34,74,3,0.75,0.25,1.0,0.0,0,1.0
75,34,75,2,0.25,0.75,0.0,0.0,0,0.0
76,34,76,1,0.25,0.25,1.0,1.0,1,1.0
77,34,77,1,0.25,0.25,1.0,0.0,0,1.0
78,34,78,1,0.25,0.25,0.0,0.0,0,0.0
79,34,79,4,0.75,0.75,1.0,0.0,0,1.0
80,34,80,4,0.75,0.75,1.0,0.0,1,0.0
81,34,81,1,0.25,0.25,0.0,0.0,0,0.0
82,34,82,4,0.75,0.75,1.0,1.0,0,1.0
83,34,83,2,0.25,0.75,1.0,1.0,0,1.0
84,34,84,4,0.75,0.75,0.0,1.0,1,1.0
85,34,85,4,0.75,0.75,0.0,0.0,0,0.0
86,34,86,2,0.25,0.75,0.0,1.0,0,0.0
87,34,87,1,0.25,0.25,0.0,0.0,1,0.0
88,34,88,4,0.75,0.75,1.0,0.0,0,1.0
89,34,89,4,0.75,0.75,1.0,0.0,0,1.0
90,34,90,3,0.75,0.25,1.0,1.0,1,1.0
91,34,91,4,0.75,0.75,1.0,1.0,1,1.0
92,34,92,3,0.75,0.25,1.0,0.0,1,0.0
93,34,93,3,0.75,0.25,1.0,1.0,1,1.0
94,34,94,4,0.75,0.75,1.0,1.0,0,1.0
95,34,95,2,0.25,0.75,1.0,1.0,1,1.0
