,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,49,0,3,0.75,0.25,0.0,1.0,1,1.0
1,49,1,1,0.25,0.25,0.0,0.0,0,0.0
2,49,2,1,0.25,0.25,0.0,0.0,0,0.0
3,49,3,1,0.25,0.25,0.0,0.0,0,0.0
4,49,4,1,0.25,0.25,1.0,0.0,0,1.0
5,49,5,2,0.25,0.75,0.0,1.0,0,0.0
6,49,6,4,0.75,0.75,1.0,0.0,0,1.0
7,49,7,1,0.25,0.25,0.0,1.0,0,0.0
8,49,8,3,0.75,0.25,1.0,0.0,1,0.0
9,49,9,2,0.25,0.75,0.0,1.0,1,1.0
10,49,10,1,0.25,0.25,0.0,0.0,0,0.0
11,49,11,1,0.25,0.25,0.0,0.0,0,0.0
12,49,12,4,0.75,0.75,1.0,0.0,0,1.0
13,49,13,3,0.75,0.25,1.0,1.0,1,1.0
14,49,14,2,0.25,0.75,1.0,1.0,1,1.0
15,49,15,2,0.25,0.75,0.0,1.0,1,1.0
16,49,16,2,0.25,0.75,0.0,1.0,1,1.0
17,49,17,4,0.75,0.75,1.0,1.0,0,1.0
18,49,18,4,0.75,0.75,1.0,0.0,0,1.0
19,49,19,4,0.75,0.75,1.0,1.0,0,1.0
20,49,20,3,0.75,0.25,0.0,1.0,1,1.0
21,49,21,1,0.25,0.25,0.0,0.0,0,0.0
22,49,22,4,0.75,0.75,0.0,1.0,0,0.0
23,49,23,4,0.75,0.75,0.0,1.0,0,0.0
24,49,24,3,0.75,0.25,1.0,1.0,1,1.0
25,49,25,3,0.75,0.25,1.0,1.0,1,1.0
26,49,26,3,0.75,0.25,1.0,0.0,1,0.0
27,49,27,4,0.75,0.75,1.0,1.0,0,1.0
28,49,28,4,0.75,0.75,1.0,0.0,0,1.0
29,49,29,1,0.25,0.25,0.0,1.0,0,0.0
30,49,30,4,0.75,0.75,0.0,1.0,0,0.0
31,49,31,2,0.25,0.75,0.0,1.0,1,1.0
32,49,32,2,0.25,0.75,0.0,1.0,1,1.0
33,49,33,4,0.75,0.75,1.0,1.0,0,1.0
34,49,34,2,0.25,0.75,0.0,1.0,1,1.0
35,49,35,3,0.75,0.25,1.0,1.0,1,1.0
36,49,36,1,0.25,0.25,0.0,1.0,0,0.0
37,49,37,3,0.75,0.25,1.0,0.0,1,0.0
38,49,38,2,0.25,0.75,1.0,1.0,1,1.0
39,49,39,4,0.75,0.75,0.0,1.0,0,0.0
40,49,40,1,0.25,0.25,0.0,0.0,0,0.0
41,49,41,4,0.75,0.75,1.0,1.0,0,1.0
42,49,42,4,0.75,0.75,1.0,1.0,0,1.0
43,49,43,4,0.75,0.75,1.0,0.0,0,1.0
44,49,44,3,0.75,0.25,0.0,1.0,1,1.0
45,49,45,3,0.75,0.25,0.0,1.0,1,1.0
46,49,46,3,0.75,0.25,0.0,0.0,1,0.0
47,49,47,3,0.75,0.25,1.0,0.0,1,0.0
48,49,48,3,0.75,0.25,1.0,0.0,1,0.0
49,49,49,1,0.25,0.25,1.0,0.0,0,1.0
50,49,50,1,0.25,0.25,1.0,0.0,0,1.0
51,49,51,2,0.25,0.75,1.0,1.0,1,1.0
52,49,52,1,0.25,0.25,0.0,1.0,0,0.0
53,49,53,4,0.75,0.75,0.0,1.0,0,0.0
54,49,54,4,0.75,0.75,1.0,1.0,0,1.0
55,49,55,1,0.25,0.25,0.0,0.0,0,0.0
56,49,56,2,0.25,0.75,0.0,0.0,1,0.0
57,49,57,2,0.25,0.75,1.0,0.0,1,0.0
58,49,58,3,0.75,0.25,0.0,0.0,1,0.0
