,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,46,0,2,0.25,0.75,1.0,0.0,0,1.0
1,46,1,1,0.25,0.25,0.0,0.0,1,0.0
2,46,2,2,0.25,0.75,0.0,1.0,1,1.0
3,46,3,4,0.75,0.75,0.0,1.0,0,0.0
4,46,4,1,0.25,0.25,0.0,0.0,1,0.0
5,46,5,3,0.75,0.25,1.0,0.0,0,1.0
6,46,6,2,0.25,0.75,1.0,1.0,1,1.0
7,46,7,2,0.25,0.75,0.0,1.0,0,0.0
8,46,8,2,0.25,0.75,0.0,1.0,1,1.0
9,46,9,1,0.25,0.25,1.0,0.0,1,0.0
10,46,10,3,0.75,0.25,1.0,0.0,0,1.0
11,46,11,2,0.25,0.75,0.0,1.0,1,1.0
12,46,12,3,0.75,0.25,1.0,0.0,0,1.0
13,46,13,3,0.75,0.25,1.0,0.0,0,1.0
14,46,14,2,0.25,0.75,0.0,0.0,0,0.0
15,46,15,3,0.75,0.25,0.0,1.0,0,0.0
16,46,16,2,0.25,0.75,0.0,0.0,0,0.0
17,46,17,4,0.75,0.75,0.0,0.0,1,0.0
18,46,18,4,0.75,0.75,1.0,0.0,0,1.0
19,46,19,1,0.25,0.25,0.0,0.0,1,0.0
20,46,20,4,0.75,0.75,1.0,1.0,0,1.0
21,46,21,4,0.75,0.75,1.0,0.0,0,1.0
22,46,22,1,0.25,0.25,0.0,0.0,1,0.0
23,46,23,2,0.25,0.75,0.0,1.0,1,1.0
24,46,24,3,0.75,0.25,1.0,0.0,0,1.0
25,46,25,3,0.75,0.25,1.0,0.0,0,1.0
26,46,26,4,0.75,0.75,1.0,0.0,0,1.0
27,46,27,2,0.25,0.75,0.0,0.0,0,0.0
28,46,28,3,0.75,0.25,1.0,0.0,0,1.0
29,46,29,3,0.75,0.25,0.0,1.0,0,0.0
30,46,30,4,0.75,0.75,1.0,1.0,0,1.0
31,46,31,2,0.25,0.75,0.0,1.0,0,0.0
32,46,32,1,0.25,0.25,0.0,1.0,1,1.0
33,46,33,1,0.25,0.25,1.0,1.0,1,1.0
34,46,34,1,0.25,0.25,0.0,1.0,1,1.0
35,46,35,1,0.25,0.25,1.0,0.0,1,0.0
36,46,36,4,0.75,0.75,1.0,0.0,0,1.0
37,46,37,3,0.75,0.25,1.0,0.0,0,1.0
38,46,38,1,0.25,0.25,1.0,1.0,1,1.0
39,46,39,3,0.75,0.25,0.0,0.0,0,0.0
40,46,40,3,0.75,0.25,1.0,1.0,0,1.0
41,46,41,1,0.25,0.25,1.0,1.0,1,1.0
42,46,42,4,0.75,0.75,1.0,1.0,0,1.0
43,46,43,4,0.75,0.75,1.0,1.0,0,1.0
44,46,44,2,0.25,0.75,0.0,1.0,1,1.0
45,46,45,1,0.25,0.25,0.0,0.0,1,0.0
46,46,46,4,0.75,0.75,0.0,1.0,0,0.0
47,46,47,3,0.75,0.25,1.0,0.0,0,1.0
48,46,48,1,0.25,0.25,0.0,1.0,1,1.0
49,46,49,1,0.25,0.25,1.0,0.0,1,0.0
50,46,50,2,0.25,0.75,1.0,1.0,1,1.0
51,46,51,3,0.75,0.25,1.0,1.0,0,1.0
52,46,52,3,0.75,0.25,0.0,0.0,0,0.0
53,46,53,2,0.25,0.75,0.0,1.0,0,0.0
54,46,54,3,0.75,0.25,0.0,0.0,0,0.0
55,46,55,2,0.25,0.75,0.0,1.0,1,1.0
56,46,56,3,0.75,0.25,0.0,0.0,0,0.0
57,46,57,1,0.25,0.25,0.0,0.0,1,0.0
58,46,58,3,0.75,0.25,0.0,0.0,0,0.0
59,46,59,3,0.75,0.25,1.0,0.0,0,1.0
60,46,60,1,0.25,0.25,1.0,0.0,1,0.0
61,46,61,1,0.25,0.25,0.0,1.0,1,1.0
62,46,62,2,0.25,0.75,0.0,1.0,1,1.0
63,46,63,4,0.75,0.75,1.0,1.0,0,1.0
64,46,64,4,0.75,0.75,1.0,0.0,0,1.0
65,46,65,4,0.75,0.75,1.0,1.0,0,1.0
66,46,66,4,0.75,0.75,1.0,1.0,0,1.0
67,46,67,1,0.25,0.25,0.0,0.0,1,0.0
68,46,68,4,0.75,0.75,0.0,0.0,0,0.0
69,46,69,4,0.75,0.75,1.0,0.0,0,1.0
70,46,70,1,0.25,0.25,0.0,0.0,1,0.0
71,46,71,2,0.25,0.75,1.0,0.0,0,1.0
72,46,72,2,0.25,0.75,0.0,1.0,1,1.0
73,46,73,4,0.75,0.75,1.0,0.0,0,1.0
74,46,74,3,0.75,0.25,1.0,0.0,0,1.0
75,46,75,1,0.25,0.25,0.0,0.0,1,0.0
76,46,76,4,0.75,0.75,0.0,1.0,0,0.0
77,46,77,2,0.25,0.75,1.0,1.0,0,1.0
78,46,78,3,0.75,0.25,1.0,0.0,0,1.0
79,46,79,2,0.25,0.75,0.0,1.0,0,0.0
80,46,80,2,0.25,0.75,0.0,0.0,0,0.0
81,46,81,4,0.75,0.75,0.0,1.0,0,0.0
82,46,82,2,0.25,0.75,0.0,0.0,1,0.0
