,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,15,0,3,0.75,0.25,1.0,0.0,0,1.0
1,15,1,1,0.25,0.25,0.0,0.0,1,0.0
2,15,2,1,0.25,0.25,0.0,1.0,0,0.0
3,15,3,1,0.25,0.25,0.0,0.0,1,0.0
4,15,4,4,0.75,0.75,0.0,1.0,1,1.0
5,15,5,2,0.25,0.75,1.0,1.0,0,1.0
6,15,6,4,0.75,0.75,1.0,1.0,1,1.0
7,15,7,3,0.75,0.25,0.0,1.0,0,0.0
8,15,8,2,0.25,0.75,1.0,1.0,0,1.0
9,15,9,4,0.75,0.75,0.0,1.0,1,1.0
10,15,10,1,0.25,0.25,0.0,0.0,1,0.0
11,15,11,3,0.75,0.25,1.0,0.0,0,1.0
12,15,12,1,0.25,0.25,0.0,0.0,0,0.0
13,15,13,3,0.75,0.25,0.0,0.0,0,0.0
14,15,14,1,0.25,0.25,0.0,0.0,0,0.0
15,15,15,3,0.75,0.25,1.0,1.0,0,1.0
16,15,16,4,0.75,0.75,1.0,0.0,1,0.0
17,15,17,3,0.75,0.25,1.0,0.0,0,1.0
18,15,18,2,0.25,0.75,0.0,1.0,0,0.0
19,15,19,4,0.75,0.75,1.0,0.0,1,0.0
20,15,20,1,0.25,0.25,1.0,0.0,1,0.0
21,15,21,1,0.25,0.25,0.0,1.0,1,1.0
22,15,22,4,0.75,0.75,0.0,1.0,1,1.0
23,15,23,1,0.25,0.25,0.0,0.0,1,0.0
24,15,24,4,0.75,0.75,0.0,1.0,1,1.0
25,15,25,3,0.75,0.25,0.0,1.0,0,0.0
26,15,26,4,0.75,0.75,0.0,1.0,1,1.0
27,15,27,4,0.75,0.75,1.0,0.0,1,0.0
28,15,28,1,0.25,0.25,0.0,0.0,1,0.0
29,15,29,4,0.75,0.75,1.0,0.0,1,0.0
30,15,30,4,0.75,0.75,0.0,0.0,1,0.0
31,15,31,3,0.75,0.25,1.0,0.0,0,1.0
32,15,32,2,0.25,0.75,0.0,0.0,0,0.0
33,15,33,1,0.25,0.25,0.0,0.0,1,0.0
34,15,34,4,0.75,0.75,1.0,0.0,1,0.0
35,15,35,2,0.25,0.75,0.0,1.0,0,0.0
36,15,36,3,0.75,0.25,1.0,0.0,0,1.0
37,15,37,3,0.75,0.25,1.0,0.0,0,1.0
38,15,38,2,0.25,0.75,0.0,1.0,0,0.0
39,15,39,3,0.75,0.25,1.0,0.0,0,1.0
40,15,40,4,0.75,0.75,1.0,0.0,1,0.0
41,15,41,1,0.25,0.25,0.0,0.0,1,0.0
42,15,42,3,0.75,0.25,1.0,0.0,0,1.0
43,15,43,4,0.75,0.75,0.0,1.0,1,1.0
44,15,44,1,0.25,0.25,0.0,0.0,1,0.0
45,15,45,2,0.25,0.75,0.0,0.0,0,0.0
46,15,46,3,0.75,0.25,1.0,1.0,0,1.0
47,15,47,2,0.25,0.75,0.0,0.0,0,0.0
48,15,48,3,0.75,0.25,1.0,1.0,0,1.0
49,15,49,1,0.25,0.25,0.0,0.0,1,0.0
50,15,50,3,0.75,0.25,1.0,0.0,0,1.0
51,15,51,3,0.75,0.25,1.0,1.0,0,1.0
52,15,52,2,0.25,0.75,0.0,1.0,0,0.0
53,15,53,2,0.25,0.75,0.0,0.0,0,0.0
54,15,54,4,0.75,0.75,1.0,0.0,1,0.0
55,15,55,3,0.75,0.25,1.0,0.0,0,1.0
56,15,56,4,0.75,0.75,1.0,1.0,1,1.0
57,15,57,4,0.75,0.75,1.0,1.0,1,1.0
58,15,58,2,0.25,0.75,0.0,1.0,0,0.0
59,15,59,4,0.75,0.75,1.0,1.0,1,1.0
60,15,60,2,0.25,0.75,0.0,1.0,0,0.0
61,15,61,2,0.25,0.75,1.0,0.0,0,1.0
62,15,62,3,0.75,0.25,1.0,1.0,0,1.0
63,15,63,1,0.25,0.25,1.0,0.0,1,0.0
64,15,64,4,0.75,0.75,1.0,1.0,1,1.0
65,15,65,2,0.25,0.75,0.0,1.0,0,0.0
66,15,66,1,0.25,0.25,0.0,0.0,1,0.0
67,15,67,2,0.25,0.75,0.0,1.0,0,0.0
68,15,68,4,0.75,0.75,1.0,1.0,1,1.0
69,15,69,1,0.25,0.25,1.0,0.0,1,0.0
70,15,70,4,0.75,0.75,1.0,1.0,1,1.0
71,15,71,1,0.25,0.25,1.0,0.0,1,0.0
72,15,72,1,0.25,0.25,0.0,0.0,1,0.0
73,15,73,2,0.25,0.75,0.0,1.0,0,0.0
74,15,74,2,0.25,0.75,0.0,1.0,0,0.0
75,15,75,3,0.75,0.25,1.0,0.0,0,1.0
76,15,76,3,0.75,0.25,1.0,0.0,0,1.0
77,15,77,1,0.25,0.25,0.0,0.0,1,0.0
78,15,78,3,0.75,0.25,1.0,0.0,0,1.0
79,15,79,2,0.25,0.75,0.0,0.0,0,0.0
80,15,80,2,0.25,0.75,0.0,1.0,0,0.0
81,15,81,1,0.25,0.25,1.0,1.0,1,1.0
82,15,82,4,0.75,0.75,1.0,1.0,1,1.0
83,15,83,4,0.75,0.75,1.0,1.0,1,1.0
84,15,84,3,0.75,0.25,0.0,0.0,0,0.0
85,15,85,1,0.25,0.25,0.0,0.0,1,0.0
86,15,86,2,0.25,0.75,1.0,1.0,0,1.0
87,15,87,1,0.25,0.25,0.0,1.0,1,1.0
88,15,88,3,0.75,0.25,1.0,0.0,0,1.0
89,15,89,2,0.25,0.75,0.0,1.0,0,0.0
90,15,90,2,0.25,0.75,0.0,1.0,0,0.0
91,15,91,2,0.25,0.75,0.0,0.0,0,0.0
92,15,92,3,0.75,0.25,1.0,0.0,0,1.0
93,15,93,1,0.25,0.25,1.0,0.0,1,0.0
94,15,94,2,0.25,0.75,0.0,1.0,0,0.0
95,15,95,4,0.75,0.75,1.0,0.0,1,0.0
