,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,5,0,1,0.25,0.25,0.0,1.0,0,0.0
1,5,1,4,0.75,0.75,1.0,1.0,0,1.0
2,5,2,4,0.75,0.75,1.0,0.0,0,1.0
3,5,3,3,0.75,0.25,1.0,0.0,1,0.0
4,5,4,3,0.75,0.25,1.0,1.0,0,1.0
5,5,5,3,0.75,0.25,1.0,1.0,0,1.0
6,5,6,3,0.75,0.25,1.0,0.0,0,1.0
7,5,7,1,0.25,0.25,0.0,0.0,1,0.0
8,5,8,2,0.25,0.75,0.0,1.0,0,0.0
9,5,9,2,0.25,0.75,0.0,1.0,1,1.0
10,5,10,3,0.75,0.25,0.0,0.0,0,0.0
11,5,11,3,0.75,0.25,1.0,0.0,0,1.0
12,5,12,1,0.25,0.25,0.0,0.0,1,0.0
13,5,13,4,0.75,0.75,1.0,1.0,0,1.0
14,5,14,4,0.75,0.75,1.0,1.0,0,1.0
15,5,15,1,0.25,0.25,0.0,0.0,0,0.0
16,5,16,2,0.25,0.75,1.0,1.0,1,1.0
17,5,17,4,0.75,0.75,0.0,0.0,0,0.0
18,5,18,1,0.25,0.25,0.0,0.0,1,0.0
19,5,19,1,0.25,0.25,0.0,0.0,1,0.0
20,5,20,4,0.75,0.75,1.0,1.0,0,1.0
21,5,21,3,0.75,0.25,0.0,0.0,0,0.0
22,5,22,4,0.75,0.75,0.0,1.0,0,0.0
23,5,23,4,0.75,0.75,1.0,0.0,0,1.0
24,5,24,4,0.75,0.75,1.0,1.0,0,1.0
25,5,25,1,0.25,0.25,1.0,0.0,0,1.0
26,5,26,3,0.75,0.25,1.0,1.0,0,1.0
27,5,27,4,0.75,0.75,1.0,1.0,0,1.0
28,5,28,3,0.75,0.25,0.0,0.0,0,0.0
29,5,29,2,0.25,0.75,0.0,1.0,1,1.0
30,5,30,1,0.25,0.25,0.0,1.0,0,0.0
31,5,31,3,0.75,0.25,1.0,0.0,0,1.0
32,5,32,1,0.25,0.25,1.0,0.0,0,1.0
33,5,33,3,0.75,0.25,1.0,0.0,0,1.0
34,5,34,1,0.25,0.25,0.0,1.0,0,0.0
35,5,35,3,0.75,0.25,1.0,1.0,0,1.0
36,5,36,4,0.75,0.75,1.0,1.0,0,1.0
37,5,37,2,0.25,0.75,0.0,1.0,1,1.0
38,5,38,2,0.25,0.75,0.0,1.0,1,1.0
39,5,39,4,0.75,0.75,1.0,0.0,0,1.0
40,5,40,1,0.25,0.25,0.0,0.0,0,0.0
41,5,41,1,0.25,0.25,0.0,1.0,0,0.0
42,5,42,2,0.25,0.75,1.0,0.0,1,0.0
43,5,43,1,0.25,0.25,0.0,0.0,0,0.0
44,5,44,1,0.25,0.25,0.0,1.0,0,0.0
45,5,45,3,0.75,0.25,1.0,0.0,0,1.0
46,5,46,2,0.25,0.75,1.0,0.0,1,0.0
47,5,47,3,0.75,0.25,1.0,0.0,0,1.0
48,5,48,4,0.75,0.75,1.0,1.0,0,1.0
49,5,49,2,0.25,0.75,1.0,1.0,1,1.0
50,5,50,1,0.25,0.25,0.0,0.0,0,0.0
51,5,51,2,0.25,0.75,1.0,1.0,1,1.0
52,5,52,4,0.75,0.75,1.0,1.0,0,1.0
53,5,53,1,0.25,0.25,0.0,1.0,0,0.0
54,5,54,2,0.25,0.75,0.0,1.0,1,1.0
55,5,55,3,0.75,0.25,0.0,0.0,0,0.0
56,5,56,3,0.75,0.25,0.0,0.0,0,0.0
57,5,57,2,0.25,0.75,1.0,0.0,1,0.0
58,5,58,4,0.75,0.75,1.0,0.0,0,1.0
59,5,59,4,0.75,0.75,0.0,1.0,0,0.0
60,5,60,4,0.75,0.75,1.0,0.0,0,1.0
61,5,61,3,0.75,0.25,0.0,0.0,0,0.0
62,5,62,2,0.25,0.75,0.0,1.0,1,1.0
63,5,63,4,0.75,0.75,1.0,1.0,0,1.0
64,5,64,4,0.75,0.75,0.0,1.0,0,0.0
65,5,65,3,0.75,0.25,1.0,0.0,0,1.0
66,5,66,1,0.25,0.25,0.0,0.0,0,0.0
67,5,67,4,0.75,0.75,1.0,1.0,0,1.0
68,5,68,4,0.75,0.75,1.0,1.0,0,1.0
69,5,69,2,0.25,0.75,0.0,1.0,1,1.0
70,5,70,2,0.25,0.75,0.0,0.0,1,0.0
71,5,71,2,0.25,0.75,0.0,1.0,1,1.0
72,5,72,1,0.25,0.25,0.0,0.0,0,0.0
73,5,73,2,0.25,0.75,0.0,1.0,1,1.0
74,5,74,3,0.75,0.25,1.0,0.0,0,1.0
75,5,75,1,0.25,0.25,1.0,0.0,0,1.0
76,5,76,2,0.25,0.75,0.0,1.0,1,1.0
77,5,77,2,0.25,0.75,0.0,1.0,1,1.0
78,5,78,3,0.75,0.25,0.0,0.0,0,0.0
79,5,79,2,0.25,0.75,1.0,1.0,1,1.0
80,5,80,1,0.25,0.25,0.0,0.0,0,0.0
81,5,81,2,0.25,0.75,1.0,1.0,1,1.0
82,5,82,2,0.25,0.75,0.0,0.0,1,0.0
83,5,83,3,0.75,0.25,0.0,1.0,0,0.0
84,5,84,4,0.75,0.75,1.0,1.0,0,1.0
85,5,85,1,0.25,0.25,0.0,0.0,0,0.0
86,5,86,1,0.25,0.25,0.0,0.0,0,0.0
87,5,87,1,0.25,0.25,1.0,0.0,0,1.0
88,5,88,4,0.75,0.75,1.0,1.0,0,1.0
89,5,89,2,0.25,0.75,0.0,1.0,1,1.0
90,5,90,3,0.75,0.25,1.0,0.0,0,1.0
91,5,91,3,0.75,0.25,1.0,0.0,0,1.0
92,5,92,3,0.75,0.25,1.0,1.0,0,1.0
93,5,93,1,0.25,0.25,0.0,0.0,0,0.0
94,5,94,2,0.25,0.75,0.0,1.0,1,1.0
95,5,95,4,0.75,0.75,1.0,0.0,0,1.0
