,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,6,0,2,0.25,0.75,0.0,1.0,0,0.0
1,6,1,3,0.75,0.25,1.0,1.0,1,1.0
2,6,2,1,0.25,0.25,0.0,0.0,1,0.0
3,6,3,3,0.75,0.25,1.0,0.0,1,0.0
4,6,4,2,0.25,0.75,0.0,0.0,1,0.0
5,6,5,4,0.75,0.75,1.0,1.0,1,1.0
6,6,6,2,0.25,0.75,0.0,0.0,1,0.0
7,6,7,1,0.25,0.25,0.0,0.0,0,0.0
8,6,8,1,0.25,0.25,0.0,1.0,0,0.0
9,6,9,4,0.75,0.75,0.0,1.0,1,1.0
10,6,10,1,0.25,0.25,0.0,0.0,0,0.0
11,6,11,3,0.75,0.25,1.0,0.0,1,0.0
12,6,12,1,0.25,0.25,0.0,1.0,1,1.0
13,6,13,4,0.75,0.75,0.0,0.0,1,0.0
14,6,14,2,0.25,0.75,0.0,1.0,0,0.0
15,6,15,1,0.25,0.25,0.0,1.0,1,1.0
16,6,16,2,0.25,0.75,1.0,1.0,1,1.0
17,6,17,2,0.25,0.75,0.0,1.0,1,1.0
18,6,18,1,0.25,0.25,1.0,1.0,1,1.0
19,6,19,3,0.75,0.25,1.0,1.0,1,1.0
20,6,20,1,0.25,0.25,0.0,0.0,1,0.0
21,6,21,2,0.25,0.75,0.0,1.0,1,1.0
22,6,22,1,0.25,0.25,1.0,1.0,1,1.0
23,6,23,1,0.25,0.25,0.0,0.0,1,0.0
24,6,24,4,0.75,0.75,0.0,1.0,1,1.0
25,6,25,4,0.75,0.75,1.0,0.0,1,0.0
26,6,26,3,0.75,0.25,0.0,0.0,1,0.0
27,6,27,2,0.25,0.75,0.0,1.0,1,1.0
28,6,28,4,0.75,0.75,1.0,0.0,1,0.0
29,6,29,3,0.75,0.25,1.0,0.0,1,0.0
30,6,30,2,0.25,0.75,0.0,0.0,1,0.0
31,6,31,4,0.75,0.75,1.0,1.0,1,1.0
32,6,32,1,0.25,0.25,0.0,0.0,1,0.0
33,6,33,3,0.75,0.25,1.0,0.0,1,0.0
34,6,34,4,0.75,0.75,1.0,1.0,1,1.0
35,6,35,4,0.75,0.75,1.0,1.0,1,1.0
36,6,36,1,0.25,0.25,0.0,1.0,1,1.0
37,6,37,2,0.25,0.75,0.0,1.0,1,1.0
38,6,38,3,0.75,0.25,1.0,1.0,1,1.0
39,6,39,4,0.75,0.75,1.0,1.0,1,1.0
40,6,40,1,0.25,0.25,0.0,0.0,1,0.0
41,6,41,1,0.25,0.25,0.0,0.0,1,0.0
42,6,42,3,0.75,0.25,0.0,0.0,1,0.0
43,6,43,4,0.75,0.75,1.0,1.0,1,1.0
44,6,44,3,0.75,0.25,1.0,0.0,1,0.0
45,6,45,1,0.25,0.25,0.0,1.0,1,1.0
46,6,46,3,0.75,0.25,1.0,0.0,1,0.0
47,6,47,4,0.75,0.75,0.0,1.0,1,1.0
48,6,48,3,0.75,0.25,1.0,0.0,1,0.0
49,6,49,2,0.25,0.75,0.0,1.0,1,1.0
50,6,50,2,0.25,0.75,0.0,0.0,1,0.0
51,6,51,4,0.75,0.75,1.0,0.0,1,0.0
52,6,52,3,0.75,0.25,0.0,1.0,1,1.0
53,6,53,2,0.25,0.75,0.0,1.0,1,1.0
54,6,54,3,0.75,0.25,0.0,1.0,1,1.0
55,6,55,4,0.75,0.75,1.0,0.0,1,0.0
56,6,56,3,0.75,0.25,1.0,0.0,1,0.0
57,6,57,4,0.75,0.75,1.0,0.0,1,0.0
58,6,58,2,0.25,0.75,0.0,1.0,1,1.0
59,6,59,2,0.25,0.75,0.0,1.0,1,1.0
60,6,60,4,0.75,0.75,1.0,1.0,1,1.0
61,6,61,3,0.75,0.25,1.0,0.0,1,0.0
62,6,62,2,0.25,0.75,0.0,0.0,1,0.0
63,6,63,2,0.25,0.75,0.0,0.0,1,0.0
64,6,64,2,0.25,0.75,0.0,1.0,1,1.0
65,6,65,4,0.75,0.75,1.0,1.0,1,1.0
66,6,66,1,0.25,0.25,0.0,1.0,1,1.0
67,6,67,2,0.25,0.75,0.0,1.0,1,1.0
68,6,68,2,0.25,0.75,0.0,1.0,1,1.0
69,6,69,1,0.25,0.25,0.0,1.0,1,1.0
70,6,70,4,0.75,0.75,0.0,0.0,1,0.0
71,6,71,3,0.75,0.25,1.0,0.0,1,0.0
72,6,72,2,0.25,0.75,0.0,1.0,1,1.0
73,6,73,4,0.75,0.75,1.0,0.0,1,0.0
74,6,74,3,0.75,0.25,1.0,0.0,1,0.0
75,6,75,1,0.25,0.25,1.0,0.0,1,0.0
76,6,76,1,0.25,0.25,0.0,1.0,1,1.0
77,6,77,4,0.75,0.75,1.0,1.0,1,1.0
78,6,78,1,0.25,0.25,0.0,0.0,1,0.0
79,6,79,4,0.75,0.75,1.0,1.0,1,1.0
80,6,80,4,0.75,0.75,1.0,1.0,1,1.0
81,6,81,1,0.25,0.25,1.0,0.0,1,0.0
82,6,82,1,0.25,0.25,0.0,1.0,1,1.0
83,6,83,4,0.75,0.75,1.0,1.0,1,1.0
84,6,84,2,0.25,0.75,0.0,0.0,1,0.0
85,6,85,3,0.75,0.25,0.0,1.0,1,1.0
86,6,86,3,0.75,0.25,1.0,1.0,1,1.0
87,6,87,3,0.75,0.25,1.0,0.0,1,0.0
88,6,88,2,0.25,0.75,0.0,1.0,1,1.0
89,6,89,2,0.25,0.75,1.0,1.0,1,1.0
90,6,90,1,0.25,0.25,0.0,1.0,1,1.0
91,6,91,3,0.75,0.25,1.0,1.0,1,1.0
92,6,92,4,0.75,0.75,1.0,1.0,1,1.0
93,6,93,3,0.75,0.25,1.0,0.0,1,0.0
94,6,94,1,0.25,0.25,0.0,0.0,1,0.0
95,6,95,3,0.75,0.25,1.0,0.0,1,0.0
