,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,31,0,2,0.25,0.75,0.0,1.0,0,0.0
1,31,1,1,0.25,0.25,0.0,0.0,1,0.0
2,31,2,4,0.75,0.75,1.0,1.0,1,1.0
3,31,3,1,0.25,0.25,0.0,0.0,0,0.0
4,31,4,4,0.75,0.75,1.0,1.0,1,1.0
5,31,5,3,0.75,0.25,1.0,0.0,0,1.0
6,31,6,3,0.75,0.25,0.0,1.0,0,0.0
7,31,7,3,0.75,0.25,1.0,0.0,0,1.0
8,31,8,1,0.25,0.25,0.0,1.0,0,0.0
9,31,9,3,0.75,0.25,1.0,1.0,0,1.0
10,31,10,4,0.75,0.75,1.0,0.0,1,0.0
11,31,11,3,0.75,0.25,0.0,0.0,0,0.0
12,31,12,4,0.75,0.75,0.0,1.0,1,1.0
13,31,13,2,0.25,0.75,0.0,1.0,1,1.0
14,31,14,2,0.25,0.75,0.0,0.0,1,0.0
15,31,15,3,0.75,0.25,1.0,0.0,0,1.0
16,31,16,1,0.25,0.25,1.0,0.0,0,1.0
17,31,17,4,0.75,0.75,1.0,1.0,1,1.0
18,31,18,2,0.25,0.75,0.0,0.0,1,0.0
19,31,19,2,0.25,0.75,0.0,1.0,1,1.0
20,31,20,1,0.25,0.25,0.0,1.0,0,0.0
21,31,21,1,0.25,0.25,1.0,0.0,0,1.0
22,31,22,1,0.25,0.25,1.0,0.0,0,1.0
23,31,23,4,0.75,0.75,1.0,1.0,1,1.0
24,31,24,1,0.25,0.25,1.0,0.0,0,1.0
25,31,25,2,0.25,0.75,0.0,1.0,1,1.0
26,31,26,1,0.25,0.25,0.0,0.0,0,0.0
27,31,27,3,0.75,0.25,1.0,0.0,0,1.0
28,31,28,4,0.75,0.75,1.0,1.0,1,1.0
29,31,29,4,0.75,0.75,1.0,1.0,1,1.0
30,31,30,3,0.75,0.25,0.0,0.0,0,0.0
31,31,31,3,0.75,0.25,1.0,1.0,0,1.0
32,31,32,4,0.75,0.75,1.0,1.0,1,1.0
33,31,33,4,0.75,0.75,1.0,0.0,1,0.0
34,31,34,2,0.25,0.75,0.0,1.0,1,1.0
35,31,35,2,0.25,0.75,0.0,1.0,1,1.0
36,31,36,3,0.75,0.25,1.0,0.0,0,1.0
37,31,37,2,0.25,0.75,0.0,1.0,1,1.0
38,31,38,3,0.75,0.25,1.0,1.0,0,1.0
39,31,39,3,0.75,0.25,1.0,1.0,0,1.0
40,31,40,2,0.25,0.75,0.0,1.0,1,1.0
41,31,41,1,0.25,0.25,1.0,1.0,0,1.0
42,31,42,1,0.25,0.25,0.0,1.0,0,0.0
43,31,43,3,0.75,0.25,0.0,0.0,0,0.0
44,31,44,1,0.25,0.25,0.0,0.0,0,0.0
45,31,45,4,0.75,0.75,1.0,1.0,1,1.0
46,31,46,2,0.25,0.75,0.0,0.0,1,0.0
47,31,47,4,0.75,0.75,1.0,1.0,1,1.0
48,31,48,2,0.25,0.75,0.0,1.0,1,1.0
49,31,49,1,0.25,0.25,0.0,1.0,0,0.0
50,31,50,1,0.25,0.25,0.0,0.0,0,0.0
51,31,51,3,0.75,0.25,1.0,1.0,0,1.0
52,31,52,4,0.75,0.75,1.0,1.0,1,1.0
53,31,53,3,0.75,0.25,0.0,0.0,0,0.0
54,31,54,4,0.75,0.75,0.0,1.0,1,1.0
55,31,55,3,0.75,0.25,1.0,1.0,0,1.0
56,31,56,2,0.25,0.75,0.0,1.0,1,1.0
57,31,57,4,0.75,0.75,0.0,1.0,1,1.0
58,31,58,4,0.75,0.75,1.0,0.0,1,0.0
59,31,59,4,0.75,0.75,0.0,1.0,1,1.0
60,31,60,2,0.25,0.75,0.0,1.0,1,1.0
61,31,61,2,0.25,0.75,1.0,1.0,1,1.0
62,31,62,2,0.25,0.75,0.0,1.0,1,1.0
63,31,63,1,0.25,0.25,0.0,0.0,0,0.0
64,31,64,1,0.25,0.25,1.0,0.0,0,1.0
65,31,65,4,0.75,0.75,1.0,1.0,1,1.0
66,31,66,1,0.25,0.25,0.0,1.0,0,0.0
67,31,67,2,0.25,0.75,0.0,0.0,1,0.0
68,31,68,4,0.75,0.75,1.0,1.0,1,1.0
69,31,69,1,0.25,0.25,0.0,0.0,0,0.0
70,31,70,4,0.75,0.75,1.0,1.0,1,1.0
71,31,71,1,0.25,0.25,1.0,0.0,0,1.0
72,31,72,2,0.25,0.75,0.0,1.0,1,1.0
73,31,73,4,0.75,0.75,0.0,1.0,1,1.0
74,31,74,3,0.75,0.25,1.0,1.0,0,1.0
75,31,75,4,0.75,0.75,1.0,0.0,1,0.0
76,31,76,3,0.75,0.25,1.0,1.0,0,1.0
77,31,77,2,0.25,0.75,0.0,0.0,1,0.0
78,31,78,3,0.75,0.25,1.0,0.0,0,1.0
79,31,79,4,0.75,0.75,1.0,1.0,1,1.0
80,31,80,4,0.75,0.75,0.0,0.0,1,0.0
81,31,81,2,0.25,0.75,1.0,1.0,1,1.0
82,31,82,3,0.75,0.25,1.0,0.0,0,1.0
83,31,83,3,0.75,0.25,1.0,1.0,0,1.0
84,31,84,3,0.75,0.25,1.0,0.0,0,1.0
85,31,85,3,0.75,0.25,1.0,0.0,0,1.0
86,31,86,1,0.25,0.25,0.0,0.0,0,0.0
87,31,87,2,0.25,0.75,0.0,1.0,1,1.0
88,31,88,1,0.25,0.25,0.0,1.0,0,0.0
89,31,89,3,0.75,0.25,1.0,0.0,0,1.0
90,31,90,1,0.25,0.25,1.0,0.0,0,1.0
91,31,91,2,0.25,0.75,1.0,1.0,1,1.0
92,31,92,2,0.25,0.75,1.0,1.0,1,1.0
93,31,93,1,0.25,0.25,0.0,0.0,0,0.0
94,31,94,1,0.25,0.25,0.0,0.0,0,0.0
95,31,95,2,0.25,0.75,0.0,1.0,1,1.0
