,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,39,0,2,0.25,0.75,0.0,0.0,0,0.0
1,39,1,3,0.75,0.25,1.0,0.0,0,1.0
2,39,2,4,0.75,0.75,1.0,0.0,1,0.0
3,39,3,2,0.25,0.75,0.0,1.0,1,1.0
4,39,4,1,0.25,0.25,0.0,1.0,1,1.0
5,39,5,4,0.75,0.75,0.0,1.0,0,0.0
6,39,6,4,0.75,0.75,1.0,1.0,1,1.0
7,39,7,1,0.25,0.25,0.0,1.0,1,1.0
8,39,8,4,0.75,0.75,0.0,1.0,1,1.0
9,39,9,2,0.25,0.75,0.0,1.0,1,1.0
10,39,10,3,0.75,0.25,1.0,0.0,0,1.0
11,39,11,1,0.25,0.25,1.0,1.0,1,1.0
12,39,12,4,0.75,0.75,1.0,0.0,1,0.0
13,39,13,4,0.75,0.75,1.0,1.0,1,1.0
14,39,14,3,0.75,0.25,0.0,0.0,0,0.0
15,39,15,1,0.25,0.25,0.0,0.0,1,0.0
16,39,16,2,0.25,0.75,1.0,0.0,1,0.0
17,39,17,2,0.25,0.75,0.0,0.0,1,0.0
18,39,18,3,0.75,0.25,1.0,0.0,0,1.0
19,39,19,1,0.25,0.25,0.0,0.0,1,0.0
20,39,20,4,0.75,0.75,1.0,0.0,1,0.0
21,39,21,1,0.25,0.25,0.0,0.0,1,0.0
22,39,22,1,0.25,0.25,1.0,0.0,1,0.0
23,39,23,1,0.25,0.25,1.0,0.0,1,0.0
24,39,24,3,0.75,0.25,1.0,1.0,0,1.0
25,39,25,1,0.25,0.25,1.0,0.0,1,0.0
26,39,26,4,0.75,0.75,1.0,1.0,1,1.0
27,39,27,2,0.25,0.75,0.0,0.0,1,0.0
28,39,28,1,0.25,0.25,1.0,1.0,1,1.0
29,39,29,3,0.75,0.25,0.0,0.0,0,0.0
30,39,30,1,0.25,0.25,0.0,0.0,1,0.0
31,39,31,2,0.25,0.75,0.0,1.0,1,1.0
32,39,32,2,0.25,0.75,0.0,0.0,1,0.0
33,39,33,1,0.25,0.25,1.0,0.0,1,0.0
34,39,34,1,0.25,0.25,0.0,1.0,1,1.0
35,39,35,3,0.75,0.25,0.0,0.0,0,0.0
36,39,36,3,0.75,0.25,1.0,0.0,0,1.0
37,39,37,2,0.25,0.75,0.0,0.0,1,0.0
38,39,38,2,0.25,0.75,0.0,1.0,1,1.0
39,39,39,2,0.25,0.75,1.0,1.0,1,1.0
40,39,40,4,0.75,0.75,1.0,1.0,1,1.0
41,39,41,3,0.75,0.25,0.0,1.0,0,0.0
42,39,42,1,0.25,0.25,0.0,0.0,1,0.0
43,39,43,4,0.75,0.75,1.0,1.0,1,1.0
44,39,44,2,0.25,0.75,1.0,1.0,1,1.0
45,39,45,2,0.25,0.75,1.0,1.0,1,1.0
46,39,46,3,0.75,0.25,1.0,0.0,0,1.0
47,39,47,2,0.25,0.75,0.0,0.0,1,0.0
48,39,48,2,0.25,0.75,0.0,1.0,1,1.0
49,39,49,1,0.25,0.25,0.0,0.0,1,0.0
50,39,50,2,0.25,0.75,1.0,1.0,1,1.0
51,39,51,4,0.75,0.75,1.0,1.0,1,1.0
52,39,52,1,0.25,0.25,0.0,1.0,1,1.0
53,39,53,4,0.75,0.75,1.0,1.0,1,1.0
54,39,54,4,0.75,0.75,1.0,1.0,1,1.0
55,39,55,4,0.75,0.75,1.0,0.0,1,0.0
56,39,56,3,0.75,0.25,1.0,0.0,0,1.0
57,39,57,3,0.75,0.25,1.0,0.0,0,1.0
58,39,58,4,0.75,0.75,1.0,1.0,1,1.0
59,39,59,2,0.25,0.75,0.0,0.0,1,0.0
60,39,60,4,0.75,0.75,1.0,1.0,1,1.0
61,39,61,3,0.75,0.25,1.0,0.0,0,1.0
62,39,62,1,0.25,0.25,0.0,1.0,1,1.0
63,39,63,2,0.25,0.75,0.0,1.0,1,1.0
64,39,64,4,0.75,0.75,1.0,1.0,1,1.0
65,39,65,2,0.25,0.75,1.0,1.0,1,1.0
66,39,66,2,0.25,0.75,0.0,1.0,1,1.0
67,39,67,3,0.75,0.25,0.0,0.0,0,0.0
68,39,68,1,0.25,0.25,0.0,1.0,1,1.0
69,39,69,1,0.25,0.25,0.0,0.0,1,0.0
70,39,70,4,0.75,0.75,1.0,1.0,1,1.0
71,39,71,4,0.75,0.75,1.0,1.0,1,1.0
72,39,72,3,0.75,0.25,0.0,0.0,0,0.0
73,39,73,2,0.25,0.75,1.0,0.0,1,0.0
