,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,43,0,3,0.75,0.25,0.0,0.0,0,0.0
1,43,1,2,0.25,0.75,0.0,1.0,1,1.0
2,43,2,3,0.75,0.25,1.0,1.0,0,1.0
3,43,3,1,0.25,0.25,0.0,0.0,1,0.0
4,43,4,2,0.25,0.75,1.0,1.0,1,1.0
5,43,5,1,0.25,0.25,0.0,0.0,0,0.0
6,43,6,4,0.75,0.75,1.0,0.0,0,1.0
7,43,7,2,0.25,0.75,0.0,0.0,1,0.0
8,43,8,2,0.25,0.75,0.0,1.0,1,1.0
9,43,9,3,0.75,0.25,1.0,0.0,0,1.0
10,43,10,1,0.25,0.25,1.0,0.0,1,0.0
11,43,11,3,0.75,0.25,1.0,0.0,0,1.0
12,43,12,2,0.25,0.75,0.0,0.0,1,0.0
13,43,13,4,0.75,0.75,1.0,1.0,0,1.0
14,43,14,4,0.75,0.75,1.0,1.0,0,1.0
15,43,15,3,0.75,0.25,1.0,0.0,0,1.0
16,43,16,3,0.75,0.25,0.0,0.0,0,0.0
17,43,17,4,0.75,0.75,0.0,1.0,0,0.0
18,43,18,1,0.25,0.25,0.0,0.0,1,0.0
19,43,19,1,0.25,0.25,1.0,0.0,1,0.0
20,43,20,3,0.75,0.25,1.0,0.0,0,1.0
21,43,21,3,0.75,0.25,1.0,0.0,0,1.0
22,43,22,1,0.25,0.25,1.0,0.0,1,0.0
23,43,23,1,0.25,0.25,0.0,0.0,1,0.0
24,43,24,2,0.25,0.75,0.0,1.0,1,1.0
25,43,25,2,0.25,0.75,0.0,1.0,1,1.0
26,43,26,1,0.25,0.25,1.0,1.0,1,1.0
27,43,27,3,0.75,0.25,0.0,0.0,0,0.0
28,43,28,4,0.75,0.75,1.0,1.0,0,1.0
29,43,29,4,0.75,0.75,1.0,1.0,0,1.0
30,43,30,4,0.75,0.75,1.0,0.0,0,1.0
31,43,31,3,0.75,0.25,1.0,1.0,0,1.0
32,43,32,3,0.75,0.25,0.0,1.0,0,0.0
33,43,33,1,0.25,0.25,0.0,0.0,1,0.0
34,43,34,2,0.25,0.75,1.0,0.0,1,0.0
35,43,35,1,0.25,0.25,1.0,1.0,1,1.0
36,43,36,3,0.75,0.25,0.0,0.0,0,0.0
37,43,37,3,0.75,0.25,0.0,0.0,0,0.0
38,43,38,2,0.25,0.75,0.0,1.0,1,1.0
39,43,39,1,0.25,0.25,0.0,0.0,1,0.0
40,43,40,2,0.25,0.75,1.0,1.0,1,1.0
41,43,41,4,0.75,0.75,1.0,1.0,0,1.0
42,43,42,4,0.75,0.75,1.0,1.0,0,1.0
43,43,43,2,0.25,0.75,1.0,0.0,1,0.0
44,43,44,4,0.75,0.75,1.0,1.0,0,1.0
45,43,45,4,0.75,0.75,0.0,1.0,0,0.0
46,43,46,1,0.25,0.25,0.0,0.0,1,0.0
47,43,47,2,0.25,0.75,0.0,1.0,1,1.0
48,43,48,3,0.75,0.25,1.0,1.0,0,1.0
49,43,49,1,0.25,0.25,0.0,0.0,1,0.0
50,43,50,3,0.75,0.25,1.0,1.0,0,1.0
