,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,27,0,2,0.25,0.75,1.0,1.0,0,1.0
1,27,1,4,0.75,0.75,1.0,1.0,0,1.0
2,27,2,4,0.75,0.75,1.0,1.0,0,1.0
3,27,3,3,0.75,0.25,1.0,1.0,0,1.0
4,27,4,4,0.75,0.75,1.0,1.0,0,1.0
5,27,5,3,0.75,0.25,0.0,0.0,0,0.0
6,27,6,4,0.75,0.75,1.0,1.0,0,1.0
7,27,7,4,0.75,0.75,1.0,0.0,0,1.0
8,27,8,2,0.25,0.75,0.0,1.0,0,0.0
9,27,9,1,0.25,0.25,0.0,0.0,1,0.0
10,27,10,1,0.25,0.25,0.0,0.0,1,0.0
11,27,11,3,0.75,0.25,1.0,0.0,0,1.0
12,27,12,1,0.25,0.25,1.0,1.0,1,1.0
13,27,13,4,0.75,0.75,0.0,1.0,0,0.0
14,27,14,2,0.25,0.75,0.0,1.0,0,0.0
15,27,15,4,0.75,0.75,0.0,0.0,0,0.0
16,27,16,3,0.75,0.25,1.0,1.0,0,1.0
17,27,17,1,0.25,0.25,1.0,1.0,1,1.0
18,27,18,3,0.75,0.25,1.0,0.0,0,1.0
19,27,19,1,0.25,0.25,0.0,0.0,1,0.0
20,27,20,4,0.75,0.75,0.0,1.0,0,0.0
21,27,21,2,0.25,0.75,1.0,1.0,0,1.0
22,27,22,3,0.75,0.25,1.0,1.0,0,1.0
23,27,23,4,0.75,0.75,1.0,1.0,0,1.0
24,27,24,3,0.75,0.25,1.0,1.0,0,1.0
25,27,25,4,0.75,0.75,1.0,1.0,0,1.0
26,27,26,3,0.75,0.25,0.0,0.0,0,0.0
27,27,27,1,0.25,0.25,0.0,0.0,1,0.0
28,27,28,1,0.25,0.25,1.0,1.0,1,1.0
29,27,29,3,0.75,0.25,1.0,0.0,0,1.0
30,27,30,3,0.75,0.25,1.0,1.0,0,1.0
31,27,31,2,0.25,0.75,1.0,1.0,0,1.0
32,27,32,3,0.75,0.25,1.0,0.0,0,1.0
33,27,33,1,0.25,0.25,0.0,1.0,1,1.0
34,27,34,2,0.25,0.75,0.0,1.0,0,0.0
35,27,35,4,0.75,0.75,1.0,0.0,0,1.0
36,27,36,2,0.25,0.75,0.0,0.0,0,0.0
37,27,37,1,0.25,0.25,1.0,0.0,1,0.0
38,27,38,2,0.25,0.75,0.0,1.0,0,0.0
39,27,39,1,0.25,0.25,0.0,0.0,1,0.0
40,27,40,2,0.25,0.75,1.0,1.0,0,1.0
41,27,41,3,0.75,0.25,1.0,1.0,0,1.0
42,27,42,3,0.75,0.25,1.0,0.0,0,1.0
43,27,43,1,0.25,0.25,0.0,0.0,1,0.0
44,27,44,1,0.25,0.25,0.0,0.0,1,0.0
45,27,45,4,0.75,0.75,1.0,1.0,0,1.0
46,27,46,3,0.75,0.25,0.0,0.0,0,0.0
47,27,47,1,0.25,0.25,0.0,0.0,1,0.0
48,27,48,4,0.75,0.75,1.0,0.0,0,1.0
49,27,49,3,0.75,0.25,0.0,0.0,0,0.0
50,27,50,4,0.75,0.75,1.0,0.0,0,1.0
51,27,51,4,0.75,0.75,0.0,1.0,0,0.0
52,27,52,3,0.75,0.25,0.0,0.0,0,0.0
53,27,53,2,0.25,0.75,0.0,1.0,0,0.0
54,27,54,3,0.75,0.25,1.0,1.0,0,1.0
55,27,55,1,0.25,0.25,1.0,1.0,1,1.0
56,27,56,4,0.75,0.75,1.0,1.0,0,1.0
57,27,57,2,0.25,0.75,0.0,1.0,0,0.0
58,27,58,4,0.75,0.75,1.0,1.0,0,1.0
59,27,59,1,0.25,0.25,0.0,1.0,1,1.0
60,27,60,1,0.25,0.25,0.0,1.0,1,1.0
61,27,61,2,0.25,0.75,0.0,1.0,0,0.0
62,27,62,2,0.25,0.75,1.0,1.0,0,1.0
63,27,63,3,0.75,0.25,1.0,0.0,0,1.0
64,27,64,3,0.75,0.25,1.0,0.0,0,1.0
65,27,65,3,0.75,0.25,1.0,0.0,0,1.0
66,27,66,1,0.25,0.25,0.0,0.0,1,0.0
67,27,67,1,0.25,0.25,0.0,0.0,1,0.0
68,27,68,2,0.25,0.75,0.0,1.0,0,0.0
69,27,69,4,0.75,0.75,1.0,1.0,0,1.0
70,27,70,2,0.25,0.75,0.0,0.0,0,0.0
71,27,71,2,0.25,0.75,0.0,1.0,0,0.0
72,27,72,2,0.25,0.75,0.0,0.0,0,0.0
73,27,73,3,0.75,0.25,1.0,0.0,0,1.0
74,27,74,4,0.75,0.75,1.0,1.0,0,1.0
75,27,75,4,0.75,0.75,1.0,1.0,0,1.0
76,27,76,2,0.25,0.75,0.0,1.0,0,0.0
77,27,77,4,0.75,0.75,0.0,1.0,0,0.0
78,27,78,2,0.25,0.75,0.0,1.0,0,0.0
79,27,79,2,0.25,0.75,0.0,1.0,0,0.0
80,27,80,4,0.75,0.75,1.0,1.0,0,1.0
81,27,81,2,0.25,0.75,0.0,0.0,0,0.0
82,27,82,1,0.25,0.25,0.0,1.0,1,1.0
83,27,83,3,0.75,0.25,1.0,0.0,0,1.0
84,27,84,2,0.25,0.75,0.0,1.0,0,0.0
85,27,85,2,0.25,0.75,0.0,1.0,0,0.0
86,27,86,3,0.75,0.25,0.0,0.0,0,0.0
87,27,87,2,0.25,0.75,1.0,1.0,0,1.0
88,27,88,1,0.25,0.25,0.0,0.0,1,0.0
89,27,89,3,0.75,0.25,1.0,0.0,0,1.0
90,27,90,1,0.25,0.25,0.0,0.0,1,0.0
91,27,91,4,0.75,0.75,1.0,0.0,0,1.0
92,27,92,4,0.75,0.75,1.0,0.0,0,1.0
93,27,93,1,0.25,0.25,0.0,1.0,1,1.0
94,27,94,1,0.25,0.25,1.0,0.0,1,0.0
95,27,95,1,0.25,0.25,0.0,0.0,1,0.0
