,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,34,0,3,0.75,0.25,1.0,1.0,0,1.0
1,34,1,1,0.25,0.25,0.0,1.0,0,0.0
2,34,2,4,0.75,0.75,1.0,0.0,1,0.0
3,34,3,2,0.25,0.75,0.0,0.0,0,0.0
4,34,4,1,0.25,0.25,0.0,0.0,1,0.0
5,34,5,4,0.75,0.75,1.0,0.0,1,0.0
6,34,6,2,0.25,0.75,0.0,1.0,0,0.0
7,34,7,4,0.75,0.75,0.0,0.0,1,0.0
8,34,8,4,0.75,0.75,1.0,0.0,1,0.0
9,34,9,4,0.75,0.75,1.0,1.0,0,1.0
10,34,10,1,0.25,0.25,0.0,0.0,1,0.0
11,34,11,2,0.25,0.75,0.0,1.0,0,0.0
12,34,12,3,0.75,0.25,1.0,0.0,0,1.0
13,34,13,3,0.75,0.25,1.0,0.0,0,1.0
14,34,14,2,0.25,0.75,0.0,0.0,0,0.0
15,34,15,2,0.25,0.75,1.0,1.0,0,1.0
16,34,16,2,0.25,0.75,0.0,0.0,0,0.0
17,34,17,1,0.25,0.25,0.0,0.0,1,0.0
18,34,18,4,0.75,0.75,1.0,1.0,0,1.0
19,34,19,3,0.75,0.25,0.0,1.0,0,0.0
20,34,20,4,0.75,0.75,1.0,1.0,0,1.0
21,34,21,4,0.75,0.75,1.0,1.0,0,1.0
22,34,22,2,0.25,0.75,0.0,0.0,0,0.0
23,34,23,4,0.75,0.75,1.0,1.0,0,1.0
24,34,24,1,0.25,0.25,0.0,1.0,0,0.0
25,34,25,4,0.75,0.75,1.0,1.0,0,1.0
26,34,26,1,0.25,0.25,0.0,0.0,1,0.0
27,34,27,2,0.25,0.75,1.0,1.0,0,1.0
28,34,28,4,0.75,0.75,1.0,1.0,0,1.0
29,34,29,1,0.25,0.25,0.0,0.0,0,0.0
30,34,30,4,0.75,0.75,1.0,1.0,0,1.0
31,34,31,1,0.25,0.25,0.0,0.0,0,0.0
32,34,32,2,0.25,0.75,0.0,1.0,0,0.0
33,34,33,1,0.25,0.25,0.0,0.0,1,0.0
34,34,34,1,0.25,0.25,1.0,0.0,0,1.0
35,34,35,1,0.25,0.25,0.0,1.0,0,0.0
36,34,36,3,0.75,0.25,0.0,0.0,0,0.0
37,34,37,2,0.25,0.75,1.0,1.0,0,1.0
38,34,38,1,0.25,0.25,0.0,0.0,0,0.0
39,34,39,3,0.75,0.25,1.0,0.0,0,1.0
40,34,40,3,0.75,0.25,0.0,0.0,0,0.0
41,34,41,3,0.75,0.25,1.0,1.0,0,1.0
42,34,42,1,0.25,0.25,0.0,1.0,0,0.0
43,34,43,3,0.75,0.25,1.0,0.0,0,1.0
44,34,44,3,0.75,0.25,1.0,0.0,0,1.0
45,34,45,1,0.25,0.25,1.0,0.0,0,1.0
46,34,46,3,0.75,0.25,1.0,0.0,0,1.0
47,34,47,1,0.25,0.25,0.0,0.0,0,0.0
48,34,48,2,0.25,0.75,0.0,1.0,0,0.0
49,34,49,3,0.75,0.25,1.0,0.0,0,1.0
50,34,50,3,0.75,0.25,1.0,1.0,0,1.0
51,34,51,3,0.75,0.25,1.0,1.0,0,1.0
52,34,52,2,0.25,0.75,0.0,1.0,0,0.0
53,34,53,1,0.25,0.25,0.0,0.0,0,0.0
54,34,54,2,0.25,0.75,0.0,1.0,0,0.0
