,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,37,0,1,0.25,0.25,0.0,0.0,0,0.0
1,37,1,1,0.25,0.25,0.0,0.0,1,0.0
2,37,2,4,0.75,0.75,1.0,1.0,1,1.0
3,37,3,4,0.75,0.75,1.0,1.0,1,1.0
4,37,4,1,0.25,0.25,0.0,0.0,0,0.0
5,37,5,4,0.75,0.75,1.0,0.0,1,0.0
6,37,6,2,0.25,0.75,0.0,1.0,1,1.0
7,37,7,3,0.75,0.25,1.0,0.0,0,1.0
8,37,8,1,0.25,0.25,1.0,1.0,1,1.0
9,37,9,4,0.75,0.75,1.0,1.0,1,1.0
10,37,10,2,0.25,0.75,0.0,1.0,1,1.0
11,37,11,1,0.25,0.25,0.0,0.0,1,0.0
12,37,12,4,0.75,0.75,0.0,1.0,1,1.0
13,37,13,2,0.25,0.75,0.0,0.0,1,0.0
14,37,14,2,0.25,0.75,0.0,1.0,1,1.0
15,37,15,3,0.75,0.25,0.0,0.0,0,0.0
16,37,16,2,0.25,0.75,0.0,0.0,1,0.0
17,37,17,4,0.75,0.75,1.0,1.0,1,1.0
18,37,18,1,0.25,0.25,0.0,1.0,1,1.0
19,37,19,2,0.25,0.75,0.0,1.0,1,1.0
20,37,20,3,0.75,0.25,1.0,0.0,0,1.0
21,37,21,3,0.75,0.25,1.0,0.0,0,1.0
22,37,22,3,0.75,0.25,0.0,0.0,0,0.0
23,37,23,2,0.25,0.75,0.0,0.0,1,0.0
24,37,24,4,0.75,0.75,1.0,0.0,1,0.0
25,37,25,3,0.75,0.25,1.0,0.0,0,1.0
26,37,26,3,0.75,0.25,1.0,1.0,0,1.0
27,37,27,2,0.25,0.75,0.0,1.0,1,1.0
28,37,28,4,0.75,0.75,1.0,1.0,1,1.0
29,37,29,2,0.25,0.75,0.0,1.0,1,1.0
30,37,30,4,0.75,0.75,1.0,0.0,1,0.0
31,37,31,3,0.75,0.25,1.0,0.0,0,1.0
32,37,32,4,0.75,0.75,0.0,1.0,1,1.0
33,37,33,4,0.75,0.75,1.0,1.0,1,1.0
34,37,34,2,0.25,0.75,0.0,1.0,1,1.0
35,37,35,1,0.25,0.25,1.0,0.0,1,0.0
36,37,36,2,0.25,0.75,0.0,1.0,1,1.0
37,37,37,1,0.25,0.25,0.0,0.0,1,0.0
38,37,38,2,0.25,0.75,0.0,1.0,1,1.0
39,37,39,2,0.25,0.75,1.0,1.0,1,1.0
40,37,40,3,0.75,0.25,1.0,0.0,0,1.0
41,37,41,4,0.75,0.75,1.0,1.0,1,1.0
42,37,42,1,0.25,0.25,1.0,1.0,1,1.0
43,37,43,1,0.25,0.25,1.0,0.0,1,0.0
44,37,44,4,0.75,0.75,1.0,1.0,1,1.0
45,37,45,3,0.75,0.25,0.0,0.0,0,0.0
46,37,46,2,0.25,0.75,0.0,0.0,1,0.0
47,37,47,4,0.75,0.75,1.0,1.0,1,1.0
48,37,48,4,0.75,0.75,1.0,1.0,1,1.0
49,37,49,3,0.75,0.25,0.0,0.0,0,0.0
50,37,50,3,0.75,0.25,1.0,0.0,0,1.0
51,37,51,2,0.25,0.75,0.0,1.0,1,1.0
52,37,52,1,0.25,0.25,0.0,0.0,1,0.0
53,37,53,4,0.75,0.75,1.0,0.0,1,0.0
54,37,54,2,0.25,0.75,0.0,1.0,1,1.0
55,37,55,4,0.75,0.75,1.0,1.0,1,1.0
56,37,56,3,0.75,0.25,0.0,1.0,0,0.0
57,37,57,1,0.25,0.25,1.0,0.0,1,0.0
58,37,58,1,0.25,0.25,0.0,0.0,1,0.0
59,37,59,1,0.25,0.25,1.0,0.0,1,0.0
