,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,39,0,1,0.25,0.25,0.0,0.0,0,0.0
1,39,1,3,0.75,0.25,1.0,1.0,0,1.0
2,39,2,3,0.75,0.25,0.0,1.0,0,0.0
3,39,3,4,0.75,0.75,1.0,1.0,1,1.0
4,39,4,3,0.75,0.25,1.0,0.0,0,1.0
5,39,5,3,0.75,0.25,1.0,0.0,0,1.0
6,39,6,4,0.75,0.75,1.0,1.0,1,1.0
7,39,7,1,0.25,0.25,0.0,0.0,1,0.0
8,39,8,2,0.25,0.75,0.0,1.0,1,1.0
9,39,9,4,0.75,0.75,0.0,0.0,1,0.0
10,39,10,3,0.75,0.25,1.0,1.0,0,1.0
11,39,11,4,0.75,0.75,1.0,1.0,1,1.0
12,39,12,4,0.75,0.75,1.0,1.0,1,1.0
13,39,13,4,0.75,0.75,1.0,1.0,1,1.0
14,39,14,2,0.25,0.75,1.0,1.0,1,1.0
15,39,15,2,0.25,0.75,0.0,1.0,1,1.0
16,39,16,3,0.75,0.25,1.0,0.0,0,1.0
17,39,17,1,0.25,0.25,1.0,0.0,0,1.0
18,39,18,3,0.75,0.25,1.0,0.0,0,1.0
19,39,19,2,0.25,0.75,1.0,1.0,1,1.0
20,39,20,4,0.75,0.75,0.0,0.0,1,0.0
21,39,21,4,0.75,0.75,1.0,1.0,1,1.0
22,39,22,2,0.25,0.75,0.0,0.0,1,0.0
23,39,23,2,0.25,0.75,1.0,1.0,1,1.0
24,39,24,2,0.25,0.75,0.0,1.0,1,1.0
25,39,25,2,0.25,0.75,0.0,0.0,1,0.0
26,39,26,2,0.25,0.75,0.0,1.0,1,1.0
27,39,27,2,0.25,0.75,0.0,1.0,1,1.0
28,39,28,3,0.75,0.25,1.0,1.0,0,1.0
29,39,29,1,0.25,0.25,1.0,0.0,0,1.0
30,39,30,4,0.75,0.75,0.0,1.0,1,1.0
31,39,31,3,0.75,0.25,0.0,0.0,0,0.0
32,39,32,4,0.75,0.75,0.0,1.0,1,1.0
33,39,33,1,0.25,0.25,0.0,0.0,0,0.0
34,39,34,3,0.75,0.25,1.0,0.0,0,1.0
35,39,35,3,0.75,0.25,1.0,0.0,0,1.0
36,39,36,2,0.25,0.75,1.0,1.0,1,1.0
37,39,37,1,0.25,0.25,0.0,1.0,0,0.0
38,39,38,3,0.75,0.25,1.0,0.0,0,1.0
39,39,39,2,0.25,0.75,0.0,0.0,1,0.0
40,39,40,3,0.75,0.25,1.0,1.0,0,1.0
41,39,41,1,0.25,0.25,0.0,0.0,0,0.0
42,39,42,3,0.75,0.25,0.0,1.0,0,0.0
43,39,43,4,0.75,0.75,1.0,1.0,1,1.0
44,39,44,4,0.75,0.75,1.0,1.0,1,1.0
45,39,45,1,0.25,0.25,0.0,0.0,0,0.0
46,39,46,1,0.25,0.25,0.0,0.0,0,0.0
47,39,47,2,0.25,0.75,0.0,1.0,1,1.0
48,39,48,1,0.25,0.25,0.0,0.0,1,0.0
49,39,49,1,0.25,0.25,0.0,0.0,0,0.0
