,run,trial,casino,mean0,mean1,reward0,reward1,choice,rewards
0,3,0,1,0.25,0.25,0.0,0.0,1,0.0
1,3,1,1,0.25,0.25,0.0,0.0,0,0.0
2,3,2,4,0.75,0.75,1.0,0.0,1,0.0
3,3,3,1,0.25,0.25,0.0,0.0,1,0.0
4,3,4,1,0.25,0.25,1.0,0.0,0,1.0
5,3,5,2,0.25,0.75,1.0,1.0,0,1.0
6,3,6,3,0.75,0.25,0.0,0.0,1,0.0
7,3,7,1,0.25,0.25,0.0,0.0,0,0.0
8,3,8,1,0.25,0.25,0.0,0.0,0,0.0
9,3,9,1,0.25,0.25,1.0,0.0,0,1.0
10,3,10,2,0.25,0.75,0.0,1.0,0,0.0
11,3,11,4,0.75,0.75,1.0,1.0,0,1.0
12,3,12,1,0.25,0.25,0.0,1.0,0,0.0
13,3,13,3,0.75,0.25,1.0,0.0,0,1.0
14,3,14,4,0.75,0.75,1.0,1.0,0,1.0
15,3,15,2,0.25,0.75,0.0,1.0,0,0.0
16,3,16,2,0.25,0.75,0.0,1.0,1,1.0
17,3,17,4,0.75,0.75,1.0,1.0,0,1.0
18,3,18,2,0.25,0.75,0.0,1.0,1,1.0
19,3,19,3,0.75,0.25,0.0,0.0,0,0.0
20,3,20,1,0.25,0.25,0.0,0.0,0,0.0
21,3,21,4,0.75,0.75,0.0,1.0,0,0.0
22,3,22,1,0.25,0.25,1.0,0.0,0,1.0
23,3,23,2,0.25,0.75,0.0,0.0,1,0.0
24,3,24,3,0.75,0.25,0.0,0.0,0,0.0
25,3,25,3,0.75,0.25,0.0,0.0,0,0.0
26,3,26,3,0.75,0.25,1.0,0.0,1,0.0
27,3,27,2,0.25,0.75,0.0,1.0,1,1.0
28,3,28,4,0.75,0.75,1.0,0.0,0,1.0
29,3,29,1,0.25,0.25,0.0,1.0,0,0.0
30,3,30,1,0.25,0.25,0.0,0.0,0,0.0
31,3,31,4,0.75,0.75,1.0,0.0,0,1.0
32,3,32,3,0.75,0.25,0.0,0.0,0,0.0
33,3,33,2,0.25,0.75,0.0,1.0,1,1.0
34,3,34,4,0.75,0.75,1.0,1.0,0,1.0
35,3,35,3,0.75,0.25,0.0,1.0,0,0.0
36,3,36,4,0.75,0.75,1.0,0.0,0,1.0
37,3,37,3,0.75,0.25,1.0,0.0,0,1.0
38,3,38,1,0.25,0.25,0.0,0.0,0,0.0
39,3,39,3,0.75,0.25,0.0,1.0,0,0.0
40,3,40,4,0.75,0.75,1.0,1.0,0,1.0
41,3,41,1,0.25,0.25,0.0,0.0,0,0.0
42,3,42,1,0.25,0.25,0.0,0.0,0,0.0
43,3,43,4,0.75,0.75,1.0,1.0,0,1.0
44,3,44,2,0.25,0.75,1.0,0.0,1,0.0
45,3,45,3,0.75,0.25,0.0,0.0,0,0.0
46,3,46,1,0.25,0.25,0.0,0.0,0,0.0
47,3,47,3,0.75,0.25,1.0,1.0,0,1.0
48,3,48,3,0.75,0.25,0.0,0.0,0,0.0
49,3,49,2,0.25,0.75,0.0,1.0,1,1.0
50,3,50,4,0.75,0.75,0.0,1.0,0,0.0
51,3,51,1,0.25,0.25,0.0,1.0,0,0.0
52,3,52,2,0.25,0.75,1.0,1.0,1,1.0
53,3,53,2,0.25,0.75,0.0,0.0,1,0.0
54,3,54,1,0.25,0.25,0.0,0.0,0,0.0
55,3,55,2,0.25,0.75,1.0,1.0,1,1.0
56,3,56,1,0.25,0.25,0.0,0.0,0,0.0
57,3,57,4,0.75,0.75,1.0,1.0,0,1.0
58,3,58,2,0.25,0.75,0.0,1.0,1,1.0
59,3,59,4,0.75,0.75,1.0,1.0,0,1.0
60,3,60,4,0.75,0.75,1.0,0.0,0,1.0
61,3,61,4,0.75,0.75,1.0,0.0,0,1.0
62,3,62,3,0.75,0.25,1.0,1.0,0,1.0
63,3,63,2,0.25,0.75,1.0,0.0,1,0.0
64,3,64,4,0.75,0.75,1.0,1.0,0,1.0
65,3,65,2,0.25,0.75,0.0,1.0,1,1.0
66,3,66,4,0.75,0.75,1.0,1.0,0,1.0
